date,vader_mean,finbert_mean
2012-01-17,-0.21094000000000002,-0.63646775
2012-01-18,-0.228492,-0.2403428
2012-01-19,-0.25608000000000003,-0.5855076
2012-01-20,-0.260788,-0.6098766
2012-01-21,-0.287568,-0.668584
2012-01-22,-0.115356,-0.7384576
2012-01-23,-0.24096399999999998,-0.29007807
2012-01-24,-0.262264,-0.49009764
2012-01-25,-0.23308399999999999,-0.25615218
2012-01-26,-0.236884,-0.23884766
2012-01-27,-0.39702,-0.5966797
2012-01-28,-0.224072,-0.47564018
2012-01-29,-0.23878,-0.4251954
2012-01-30,-0.179116,-0.33714294
2012-01-31,-0.273464,-0.3588556
2012-02-01,-0.266424,-0.35388672
2012-02-02,-0.145616,-0.40188476
2012-02-03,-0.31172,-0.2671582
2012-02-04,-0.217024,-0.5380288
2012-02-05,-0.19503199999999998,-0.5540039
2012-02-06,-0.35846000000000006,-0.5554395
2012-02-07,-0.26696000000000003,-0.22137696
2012-02-08,-0.0333,-0.75628906
2012-02-09,-0.350876,-0.47709987
2012-02-10,-0.20998799999999998,-0.6029884
2012-02-11,-0.331476,-0.3452698
2012-02-12,-0.313324,-0.23680665
2012-02-13,-0.272848,-0.48470703
2012-02-14,-0.174128,-0.4782835
2012-02-15,-0.369108,-0.5825588
2012-02-16,-0.232368,-0.3114804
2012-02-17,-0.40415599999999996,-0.3457422
2012-02-18,0.03652799999999999,-0.41688478
2012-02-19,-0.312576,-0.2370996
2012-02-20,-0.144156,-0.641792
2012-02-21,-0.37739599999999995,-0.14131714
2012-02-22,-0.32860799999999996,-0.4945508
2012-02-23,-0.185492,-0.3889453
2012-02-24,-0.428148,-0.44885674
2012-02-25,-0.23064,-0.5125439
2012-02-26,-0.11808,-0.2652221
2012-02-27,-0.236244,-0.4196753
2012-02-28,-0.178052,-0.8042778
2012-02-29,-0.218856,-0.44383803
2012-03-01,-0.352676,-0.62771773
2012-03-02,-0.25945599999999996,-0.39713722
2012-03-03,-0.10352399999999999,-0.548978
2012-03-04,-0.30192,-0.30266696
2012-03-05,-0.08221200000000001,-0.4367871
2012-03-06,-0.16291599999999998,-0.551311
2012-03-07,-0.30102000000000007,-0.2543293
2012-03-08,-0.339088,-0.2881564
2012-03-09,-0.13902799999999998,-0.2770703
2012-03-10,-0.287344,-0.5268088
2012-03-11,-0.347712,-0.45954102
2012-03-12,-0.16591999999999998,-0.3022754
2012-03-13,-0.317264,-0.5759961
2012-03-14,-0.289696,-0.4577014
2012-03-15,-0.20892,-0.28706056
2012-03-16,-0.18226799999999999,-0.37466958
2012-03-17,-0.175824,-0.7435156
2012-03-18,-0.28565999999999997,-0.45967296
2012-03-19,-0.187664,-0.7008984
2012-03-20,-0.109876,-0.5072949
2012-03-21,-0.18264,-0.6465332
2012-03-22,-0.40086799999999995,-0.3584912
2012-03-23,-0.065052,-0.3739966
2012-03-24,-0.24250799999999997,-0.55924314
2012-03-25,-0.216756,-0.46063507
2012-03-26,-0.012855999999999996,-0.6748437
2012-03-27,-0.25641200000000003,-0.28131735
2012-03-28,-0.15244,-0.60823977
2012-03-29,-0.298048,-0.49467164
2012-03-30,-0.26462,-0.39766613
2012-03-31,-0.246768,-0.30753908
2012-04-01,-0.005707999999999998,-0.3910742
2012-04-02,-0.095976,-0.39847657
2012-04-03,-0.134108,-0.36562812
2012-04-04,-0.178172,-0.2193853
2012-04-05,-0.25456,-0.5684473
2012-04-06,-0.196408,-0.3937905
2012-04-07,-0.046528,-0.77743757
2012-04-08,-0.205896,-0.5006457
2012-04-09,-0.226356,-0.5183667
2012-04-10,-0.198412,-0.5475877
2012-04-11,-0.176736,-0.51676697
2012-04-12,-0.18807200000000002,-0.566777
2012-04-13,-0.269044,-0.33688477
2012-04-14,-0.194112,-0.31724864
2012-04-15,-0.16250399999999998,-0.6383322
2012-04-16,-0.346328,-0.3534566
2012-04-17,-0.240824,-0.7067871
2012-04-18,-0.273356,-0.6451173
2012-04-19,-0.07246799999999999,-0.36737305
2012-04-20,-0.14466400000000001,-0.48392427
2012-04-21,-0.40452,-0.4040918
2012-04-22,-0.255916,-0.5308429
2012-04-23,-0.177996,-0.5736523
2012-04-24,-0.13101200000000002,-0.30578125
2012-04-25,-0.204904,-0.55737305
2012-04-26,-0.19872800000000002,-0.7977246
2012-04-27,-0.401312,-0.23982425
2012-04-28,-0.30237200000000003,-0.51163083
2012-04-29,-0.057687999999999996,-0.6212695
2012-04-30,-0.195548,-0.5145636
2012-05-01,-0.1925,-0.6195264
2012-05-02,-0.14619200000000002,-0.46787113
2012-05-03,-0.218544,-0.2920123
2012-05-04,-0.211844,-0.5188086
2012-05-05,-0.199064,-0.5342871
2012-05-06,-0.118688,-0.4211847
2012-05-07,-0.080684,-0.653373
2012-05-08,-0.192436,-0.37523437
2012-05-09,-0.054336,-0.60569334
2012-05-10,-0.32394400000000007,-0.42452195
2012-05-11,-0.110496,-0.49698547
2012-05-12,-0.11270399999999998,-0.66394866
2012-05-13,-0.07239599999999999,-0.35813558
2012-05-14,-0.222456,-0.31598336
2012-05-15,-0.228524,-0.3944043
2012-05-16,-0.317532,-0.63506836
2012-05-17,-0.303168,-0.42296875
2012-05-18,-0.20460799999999998,-0.34065428
2012-05-19,-0.291324,-0.49015015
2012-05-20,-0.234268,-0.32789317
2012-05-21,-0.404544,-0.18922752
2012-05-22,-0.31281200000000003,-0.50737303
2012-05-23,-0.28882,-0.4921077
2012-05-24,-0.29354800000000003,-0.4619124
2012-05-25,-0.24148,-0.47874025
2012-05-26,-0.280532,-0.626582
2012-05-27,-0.28108,-0.29121658
2012-05-28,-0.038724,-0.5669744
2012-05-29,-0.290504,-0.48997375
2012-05-30,-0.184532,-0.6317578
2012-05-31,-0.314228,-0.35104492
2012-06-01,-0.44711600000000007,-0.35461885
2012-06-02,-0.27554399999999996,-0.45271972
2012-06-03,-0.25651599999999997,-0.50090796
2012-06-04,-0.264696,-0.46659046
2012-06-05,-0.18961599999999998,-0.59876955
2012-06-06,-0.270856,-0.46193358
2012-06-07,-0.294772,-0.5754607
2012-06-08,-0.221672,-0.69475585
2012-06-09,-0.33217599999999997,-0.8000407
2012-06-10,-0.24648,-0.42337245
2012-06-11,-0.14648,-0.53924805
2012-06-12,-0.15816,-0.5362402
2012-06-13,-0.128132,-0.5524745
2012-06-14,-0.054139999999999994,-0.6635026
2012-06-15,-0.170948,-0.5215633
2012-06-16,-0.061135999999999996,-0.41646484
2012-06-17,-0.22288799999999998,-0.4716797
2012-06-18,-0.21883200000000003,-0.6474299
2012-06-19,-0.20176000000000002,-0.4994631
2012-06-20,-0.199108,-0.63637424
2012-06-21,-0.260564,-0.55628926
2012-06-22,-0.254116,-0.44816408
2012-06-23,-0.175968,-0.68768555
2012-06-24,-0.10094000000000002,-0.52947754
2012-06-25,-0.133124,-0.49615234
2012-06-26,-0.322968,-0.19866699
2012-06-27,-0.22958800000000001,-0.46182618
2012-06-28,-0.218496,-0.52442384
2012-06-29,-0.25741600000000003,-0.40623534
2012-06-30,-0.09438,-0.42655274
2012-07-01,-0.267884,-0.4672138
2012-07-02,-0.156856,-0.3004883
2012-07-03,-0.355304,-0.6246289
2012-07-04,-0.08772,-0.6758594
2012-07-05,-0.112332,-0.6799414
2012-07-06,-0.228432,-0.7286438
2012-07-07,-0.33256,-0.3393602
2012-07-08,-0.234664,-0.73201174
2012-07-09,-0.22438400000000003,-0.29435548
2012-07-10,-0.180396,-0.5663281
2012-07-11,-0.252868,-0.52563477
2012-07-12,-0.18032800000000002,-0.49079114
2012-07-13,-0.26551600000000003,-0.4238672
2012-07-14,-0.238348,-0.5331152
2012-07-15,-0.36176,-0.31916016
2012-07-16,-0.243216,-0.521781
2012-07-17,-0.35432,-0.52612615
2012-07-18,-0.196976,-0.51927876
2012-07-19,-0.11929600000000001,-0.5018522
2012-07-20,-0.22931200000000002,-0.5714758
2012-07-21,-0.19084,-0.64814246
2012-07-22,-0.240704,-0.6210988
2012-07-23,-0.27883600000000003,-0.5505489
2012-07-24,-0.29715199999999997,-0.23568451
2012-07-25,-0.19442,-0.67220706
2012-07-26,-0.43373999999999996,-0.44519532
2012-07-27,-0.075504,-0.47932556
2012-07-28,-0.429812,-0.2784082
2012-07-29,-0.25448,-0.46329102
2012-07-30,-0.31479199999999996,-0.52056485
2012-07-31,-0.261044,-0.15447335
2012-08-01,-0.23632,-0.449729
2012-08-02,-0.187784,-0.60059446
2012-08-03,-0.21096800000000002,-0.49351716
2012-08-04,-0.254284,-0.4134961
2012-08-05,-0.258448,-0.49579102
2012-08-06,-0.276032,-0.1780371
2012-08-07,-0.26344,-0.5952832
2012-08-08,-0.324476,-0.48718262
2012-08-09,-0.260768,-0.39992186
2012-08-10,-0.256812,-0.5687109
2012-08-11,-0.279932,-0.5971484
2012-08-12,-0.287324,-0.4913183
2012-08-13,-0.18713999999999997,-0.6485547
2012-08-14,-0.313092,-0.34233513
2012-08-15,-0.173844,-0.2651172
2012-08-16,-0.31376000000000004,-0.48292968
2012-08-17,-0.400468,-0.2790918
2012-08-18,-0.47666400000000003,-0.5516205
2012-08-19,-0.266992,-0.31416273
2012-08-20,-0.333364,-0.56879884
2012-08-21,-0.26708000000000004,-0.8217621
2012-08-22,-0.2937,-0.48685303
2012-08-23,-0.199924,-0.509375
2012-08-24,-0.356448,-0.5296484
2012-08-25,-0.23024,-0.32601607
2012-08-26,-0.5366,-0.27098632
2012-08-27,-0.31714,-0.48046875
2012-08-28,-0.304308,-0.54586184
2012-08-29,-0.08774799999999999,-0.48279405
2012-08-30,-0.403628,-0.45360267
2012-08-31,-0.204168,-0.2560254
2012-09-01,-0.051124,-0.48539215
2012-09-02,-0.2118,-0.51580137
2012-09-03,-0.287316,-0.60829103
2012-09-04,-0.209832,-0.4716797
2012-09-05,-0.309448,-0.5123177
2012-09-06,-0.307908,-0.61196345
2012-09-07,-0.21544,-0.37907135
2012-09-08,-0.15572,-0.3305664
2012-09-09,-0.115136,-0.37807372
2012-09-10,-0.23403600000000002,-0.5132715
2012-09-11,-0.18598800000000001,-0.30241027
2012-09-12,-0.365708,-0.3286483
2012-09-13,-0.231276,-0.32861462
2012-09-14,-0.228324,-0.49136737
2012-09-15,-0.46202,-0.38033202
2012-09-16,-0.392068,-0.25107422
2012-09-17,-0.381888,-0.5335547
2012-09-18,-0.10374400000000002,-0.4762125
2012-09-19,-0.178456,-0.55205077
2012-09-20,-0.341648,-0.35643554
2012-09-21,-0.34849600000000003,-0.2985742
2012-09-22,-0.42409199999999997,-0.3103275
2012-09-23,-0.318356,-0.17523438
2012-09-24,-0.3246,-0.34483513
2012-09-25,-0.154444,-0.56144655
2012-09-26,-0.22703600000000002,-0.473562
2012-09-27,-0.177424,-0.7121094
2012-09-28,-0.04064,-0.93545896
2012-09-29,-0.260448,-0.5095508
2012-09-30,-0.464848,-0.46574432
2012-10-01,-0.321432,-0.34501952
2012-10-02,-0.201492,-0.20286621
2012-10-03,-0.307912,-0.34295714
2012-10-04,-0.17081599999999997,-0.5890918
2012-10-05,-0.210524,-0.5234378
2012-10-06,-0.235096,-0.55743235
2012-10-07,0.016260000000000004,-0.6425
2012-10-08,-0.09020800000000001,-0.4563379
2012-10-09,-0.24917999999999998,-0.51813716
2012-10-10,-0.347368,-0.57347655
2012-10-11,-0.430368,-0.3759973
2012-10-12,-0.152064,-0.8122168
2012-10-13,-0.16244399999999998,-0.37051567
2012-10-14,-0.351984,-0.11433594
2012-10-15,-0.224512,-0.49399358
2012-10-16,-0.28173200000000004,-0.36433837
2012-10-17,-0.257304,-0.36583453
2012-10-18,-0.249624,-0.4724121
2012-10-19,-0.12742799999999999,-0.7017578
2012-10-20,-0.16419999999999998,-0.56709963
2012-10-21,-0.271624,-0.49482116
2012-10-22,-0.297804,-0.62109375
2012-10-23,-0.22970400000000002,-0.70274144
2012-10-24,-0.33705199999999996,-0.6228028
2012-10-25,-0.361104,-0.38098863
2012-10-26,-0.228476,-0.49540234
2012-10-27,-0.106004,-0.83692384
2012-10-28,-0.35260800000000003,-0.24963868
2012-10-29,-0.260916,-0.3375586
2012-10-30,-0.168416,-0.40969238
2012-10-31,-0.24135600000000001,-0.40960938
2012-11-01,-0.33811199999999997,-0.37648553
2012-11-02,-0.264528,-0.6742578
2012-11-03,-0.402984,-0.4709198
2012-11-04,-0.41481999999999997,-0.14939956
2012-11-05,-0.20344,-0.16181652
2012-11-06,-0.126484,-0.50774485
2012-11-07,-0.05301600000000001,-0.6665448
2012-11-08,-0.21015599999999998,-0.28383788
2012-11-09,-0.269528,-0.7519336
2012-11-10,-0.381468,-0.6140332
2012-11-11,-0.13388,-0.5009978
2012-11-12,-0.284676,-0.51910156
2012-11-13,-0.234404,-0.5510492
2012-11-14,-0.30519999999999997,-0.56632876
2012-11-15,-0.337744,-0.27322266
2012-11-16,-0.25391600000000003,-0.32503906
2012-11-17,-0.19365200000000002,-0.71075195
2012-11-18,-0.17254000000000003,-0.648291
2012-11-19,-0.47049599999999997,-0.40394333
2012-11-20,-0.260124,-0.49878907
2012-11-21,-0.31115200000000004,-0.34102723
2012-11-22,-0.265916,-0.5479199
2012-11-23,-0.31622,-0.48780274
2012-11-24,-0.19506,-0.6170404
2012-11-25,-0.217356,-0.6065723
2012-11-26,-0.325372,-0.41573974
2012-11-27,-0.24060800000000002,-0.44106063
2012-11-28,-0.24427600000000002,-0.6703715
2012-11-29,-0.232612,-0.6231562
2012-11-30,-0.21757200000000002,-0.45279786
2012-12-01,-0.20005199999999998,-0.610293
2012-12-02,-0.22378399999999998,-0.17027344
2012-12-03,-0.24595200000000003,-0.41105956
2012-12-04,-0.281836,-0.6184798
2012-12-05,-0.34449199999999996,-0.14964844
2012-12-06,-0.331356,-0.4260742
2012-12-07,-0.246724,-0.4987895
2012-12-08,-0.156832,-0.5543135
2012-12-09,-0.196132,-0.70510745
2012-12-10,-0.38056399999999996,-0.40488282
2012-12-11,-0.286828,-0.81640625
2012-12-12,-0.10300000000000001,-0.6661952
2012-12-13,-0.25226400000000004,-0.35735407
2012-12-14,-0.23284,-0.6824707
2012-12-15,-0.196248,-0.33931884
2012-12-16,-0.06072000000000001,-0.49216628
2012-12-17,-0.28511600000000004,-0.7230371
2012-12-18,-0.17839200000000002,-0.6702295
2012-12-19,-0.360768,-0.50979006
2012-12-20,-0.413804,-0.80379885
2012-12-21,-0.16714400000000001,-0.5721011
2012-12-22,-0.19323999999999997,-0.61152345
2012-12-23,-0.18806,-0.6922461
2012-12-24,-0.34275599999999995,-0.23378593
2012-12-25,-0.321656,-0.33507812
2012-12-26,-0.253252,-0.18144707
2012-12-27,-0.213844,-0.5146838
2012-12-28,-0.246672,-0.85561526
2012-12-29,-0.32236800000000004,-0.5355347
2012-12-30,-0.31831200000000004,-0.6479004
2012-12-31,-0.306432,-0.5051171
2013-01-01,-0.293652,-0.4980371
2013-01-02,-0.350824,-0.2932762
2013-01-03,-0.254364,-0.6346777
2013-01-04,-0.335036,-0.13060102
2013-01-05,-0.327204,-0.42883056
2013-01-06,-0.318904,-0.66801757
2013-01-07,-0.187708,-0.6539286
2013-01-08,-0.2212,-0.62479454
2013-01-09,-0.315556,-0.48173827
2013-01-10,-0.262808,-0.3239321
2013-01-11,-0.203876,-0.67546874
2013-01-12,-0.2243,-0.6168707
2013-01-13,-0.132632,-0.55840653
2013-01-14,-0.19866,-0.6594732
2013-01-15,-0.253948,-0.4541401
2013-01-16,-0.190784,-0.7885742
2013-01-17,-0.23592,-0.8250495
2013-01-18,-0.15638799999999997,-0.45430663
2013-01-19,-0.102204,-0.51479614
2013-01-20,-0.204344,-0.43085885
2013-01-21,-0.233828,-0.32743165
2013-01-22,-0.170232,-0.43182617
2013-01-23,-0.267864,-0.63109374
2013-01-24,-0.310636,-0.48528984
2013-01-25,-0.20679999999999998,-0.5748828
2013-01-26,-0.158976,-0.60249025
2013-01-27,-0.2289,-0.44123048
2013-01-28,-0.19108,-0.13683772
2013-01-29,-0.1523,-0.4570549
2013-01-30,-0.190828,-0.40133557
2013-01-31,-0.181232,-0.42232645
2013-02-01,-0.17767200000000002,-0.516882
2013-02-02,-0.26748,-0.6123047
2013-02-03,-0.14482799999999998,-0.56416667
2013-02-04,-0.13902799999999998,-0.7111035
2013-02-05,-0.255456,-0.55381876
2013-02-06,-0.29241999999999996,-0.51226044
2013-02-07,-0.016752000000000003,-0.6003589
2013-02-08,-0.402988,-0.6678906
2013-02-09,-0.262776,-0.58305174
2013-02-10,-0.321164,-0.2885498
2013-02-11,-0.103452,-0.46819335
2013-02-12,-0.25474,-0.44059572
2013-02-13,-0.160764,-0.5113672
2013-02-14,-0.379672,-0.6808203
2013-02-15,-0.24537599999999998,-0.6032823
2013-02-16,-0.06718400000000001,-0.5432435
2013-02-17,-0.267608,-0.441643
2013-02-18,-0.282664,-0.6246874
2013-02-19,-0.07753199999999999,-0.6760301
2013-02-20,-0.26102800000000004,-0.5733765
2013-02-21,-0.31378799999999996,-0.421073
2013-02-22,-0.277764,-0.46855468
2013-02-23,-0.16112,-0.40789437
2013-02-24,-0.273336,-0.46020997
2013-02-25,-0.16420400000000002,-0.44859374
2013-02-26,-0.248108,-0.41810936
2013-02-27,-0.371552,-0.5210547
2013-02-28,-0.25336400000000003,-0.64442384
2013-03-01,-0.22408,-0.47043702
2013-03-02,-0.318596,-0.1866101
2013-03-03,-0.22209600000000002,-0.31178764
2013-03-04,-0.0023399999999999944,-0.718833
2013-03-05,-0.411676,-0.29623047
2013-03-06,-0.160384,-0.48292968
2013-03-07,-0.13989200000000002,-0.62419677
2013-03-08,-0.191752,-0.6071486
2013-03-09,-0.17356,-0.47948363
2013-03-10,-0.333172,-0.15623997
2013-03-11,-0.31918399999999997,-0.5729687
2013-03-12,-0.262912,-0.49093872
2013-03-13,-0.201936,-0.6073601
2013-03-14,0.028336,-0.8247318
2013-03-15,-0.200232,-0.41057315
2013-03-16,-0.231648,-0.3921144
2013-03-17,-0.231464,-0.30123395
2013-03-18,-0.312008,-0.4617353
2013-03-19,-0.29615600000000003,-0.5083594
2013-03-20,-0.29574,-0.6867676
2013-03-21,-0.255252,-0.28055665
2013-03-22,-0.21258,-0.76651603
2013-03-23,-0.23998,-0.66954744
2013-03-24,-0.335728,-0.39999023
2013-03-25,-0.17057200000000003,-0.3461335
2013-03-26,-0.229344,-0.41120178
2013-03-27,-0.165716,-0.3735743
2013-03-28,-0.21752,-0.61268556
2013-03-29,-0.24447200000000002,-0.59990436
2013-03-30,-0.250244,-0.4290039
2013-03-31,-0.20724399999999998,-0.49191582
2013-04-01,-0.273008,-0.4683072
2013-04-02,-0.26726,-0.40276214
2013-04-03,-0.18945599999999999,-0.5122876
2013-04-04,-0.255232,-0.49348632
2013-04-05,-0.1273,-0.6049574
2013-04-06,-0.270368,-0.47240016
2013-04-07,-0.398304,-0.16484375
2013-04-08,-0.169456,-0.47764647
2013-04-09,-0.245788,-0.70740235
2013-04-10,-0.085676,-0.64816713
2013-04-11,-0.14057599999999998,-0.6311084
2013-04-12,-0.060212,-0.69493234
2013-04-13,-0.127436,-0.5191839
2013-04-14,-0.194892,-0.5614453
2013-04-15,-0.141824,-0.63853025
2013-04-16,-0.322084,-0.50938475
2013-04-17,-0.239556,-0.7522461
2013-04-18,-0.23136800000000002,-0.77165896
2013-04-19,-0.09134,-0.46223795
2013-04-20,-0.269992,-0.5574512
2013-04-21,-0.170528,-0.8138281
2013-04-22,-0.280532,-0.46329427
2013-04-23,-0.32799599999999995,-0.68742186
2013-04-24,-0.22146000000000002,-0.4844824
2013-04-25,-0.18439599999999998,-0.2794922
2013-04-26,-0.361828,-0.52404296
2013-04-27,-0.299484,-0.8030859
2013-04-28,-0.379624,-0.3847461
2013-04-29,-0.37236800000000003,-0.4308008
2013-04-30,-0.140144,-0.25337523
2013-05-01,-0.164524,-0.53452146
2013-05-02,-0.346816,-0.66117185
2013-05-03,-0.25636,-0.48620605
2013-05-04,-0.333732,-0.443584
2013-05-05,-0.184656,-0.6179336
2013-05-06,-0.2659,-0.49063966
2013-05-07,-0.28988800000000003,-0.40460777
2013-05-08,-0.231424,-0.69901365
2013-05-09,-0.31286,-0.53521883
2013-05-10,-0.16738399999999998,-0.5782324
2013-05-11,-0.29277200000000003,-0.53680664
2013-05-12,-0.270376,-0.41841796
2013-05-13,-0.40921599999999997,-0.38064453
2013-05-14,-0.099136,-0.60542613
2013-05-15,-0.222272,-0.45172852
2013-05-16,-0.291572,-0.6977637
2013-05-17,-0.35037199999999996,-0.5699936
2013-05-18,-0.171996,-0.5077297
2013-05-19,-0.176356,-0.5760223
2013-05-20,-0.14966000000000002,-0.77521485
2013-05-21,-0.09654399999999999,-0.83346677
2013-05-22,-0.303836,-0.5385435
2013-05-23,-0.40300800000000003,-0.3854828
2013-05-24,-0.146372,-0.3972316
2013-05-25,-0.35458,-0.38513672
2013-05-26,-0.368228,-0.54764646
2013-05-27,-0.263384,-0.53167593
2013-05-28,-0.354124,-0.62245786
2013-05-29,-0.176204,-0.35939983
2013-05-30,-0.339484,-0.53616214
2013-05-31,-0.187764,-0.6460449
2013-06-01,-0.09483999999999998,-0.52043945
2013-06-02,-0.251144,-0.49082032
2013-06-03,-0.41174,-0.32714844
2013-06-04,-0.08127600000000001,-0.33997437
2013-06-05,-0.28512,-0.40990233
2013-06-06,-0.22441599999999998,-0.6080347
2013-06-07,-0.120832,-0.7251367
2013-06-08,-0.11321599999999998,-0.43101996
2013-06-09,-0.25447600000000004,-0.46528322
2013-06-10,-0.03488,-0.63947266
2013-06-11,-0.036404,-0.6048996
2013-06-12,-0.295856,-0.58836913
2013-06-13,-0.11422400000000002,-0.6875293
2013-06-14,-0.1966,-0.55523014
2013-06-15,-0.207336,-0.36358398
2013-06-16,-0.24336400000000002,-0.6141602
2013-06-17,-0.16555599999999998,-0.51173097
2013-06-18,-0.291088,-0.50319827
2013-06-19,-0.272744,-0.45561767
2013-06-20,-0.18357999999999997,-0.59344727
2013-06-21,-0.184832,-0.30884212
2013-06-22,-0.29070799999999997,-0.4709082
2013-06-23,-0.26562,-0.62428343
2013-06-24,-0.2965,-0.2606592
2013-06-25,-0.15103999999999998,-0.48709008
2013-06-26,-0.11214400000000001,-0.8032422
2013-06-27,-0.12936,-0.8457129
2013-06-28,-0.226544,-0.3884667
2013-06-29,-0.290552,-0.5550678
2013-06-30,-0.154364,-0.8280078
2013-07-01,-0.04674799999999999,-0.452666
2013-07-02,-0.212972,-0.40083984
2013-07-03,-0.130228,-0.444834
2013-07-04,-0.111776,-0.66674423
2013-07-05,-0.054024,-0.32592332
2013-07-06,-0.193964,-0.62316406
2013-07-07,-0.17644400000000002,-0.56848586
2013-07-08,-0.141792,-0.59368163
2013-07-09,-0.11686400000000001,-0.47640625
2013-07-10,-0.332132,-0.5314648
2013-07-11,-0.19572799999999999,-0.6590915
2013-07-12,0.021627999999999998,-0.81785494
2013-07-13,-0.304136,-0.26415282
2013-07-14,-0.21076,-0.48032054
2013-07-15,-0.06312,-0.23460993
2013-07-16,-0.191132,-0.30861932
2013-07-17,-0.311812,-0.49793792
2013-07-18,-0.36796799999999996,-0.3509989
2013-07-19,-0.275604,-0.59865975
2013-07-20,-0.318628,-0.25850722
2013-07-21,-0.282288,-0.5873767
2013-07-22,-0.31885199999999997,-0.33878785
2013-07-23,-0.264936,-0.29301757
2013-07-24,-0.403252,-0.17197658
2013-07-25,-0.220656,-0.6197147
2013-07-26,-0.22364,-0.65836763
2013-07-27,-0.299008,-0.22753906
2013-07-28,-0.434428,-0.5268444
2013-07-29,-0.335124,-0.5765918
2013-07-30,-0.372752,-0.40733397
2013-07-31,-0.13529599999999997,-0.32051274
2013-08-01,-0.22498,-0.6196289
2013-08-02,-0.116504,-0.15032677
2013-08-03,-0.29499200000000003,-0.4708008
2013-08-04,0.016640000000000002,-0.64677733
2013-08-05,-0.27015999999999996,-0.45086914
2013-08-06,-0.138236,-0.56842846
2013-08-07,-0.241696,-0.43972656
2013-08-08,-0.173488,-0.72416043
2013-08-09,-0.15092,-0.40608406
2013-08-10,-0.263796,-0.48152778
2013-08-11,-0.12852,-0.61536217
2013-08-12,-0.183004,-0.45905763
2013-08-13,-0.25088,-0.61732423
2013-08-14,-0.200628,-0.48494273
2013-08-15,-0.359548,-0.20666137
2013-08-16,-0.128096,-0.64495605
2013-08-17,-0.13240400000000002,-0.438125
2013-08-18,-0.33927999999999997,-0.6747461
2013-08-19,-0.308512,-0.71341795
2013-08-20,-0.327068,-0.639439
2013-08-21,-0.368336,-0.46875
2013-08-22,-0.321056,-0.33477795
2013-08-23,-0.340596,-0.46749663
2013-08-24,-0.129224,-0.47622117
2013-08-25,-0.260076,-0.61737305
2013-08-26,-0.224912,-0.31481445
2013-08-27,-0.21031599999999998,-0.56003904
2013-08-28,-0.07172400000000001,-0.7146484
2013-08-29,-0.245544,-0.630625
2013-08-30,-0.192112,-0.35916993
2013-08-31,-0.379608,-0.3232324
2013-09-01,-0.126164,-0.46835282
2013-09-02,-0.28688,-0.4363086
2013-09-03,-0.09466399999999998,-0.49955085
2013-09-04,-0.18040399999999998,-0.7650928
2013-09-05,-0.227784,-0.7648926
2013-09-06,-0.16578800000000002,-0.66232944
2013-09-07,-0.204464,-0.77671874
2013-09-08,-0.172976,-0.5068699
2013-09-09,-0.260232,-0.59246093
2013-09-10,-0.281472,-0.4226915
2013-09-11,-0.127192,-0.5244712
2013-09-12,-0.12382,-0.86935544
2013-09-13,-0.42495600000000006,-0.5263135
2013-09-14,-0.21998,-0.653916
2013-09-15,-0.171964,-0.44994146
2013-09-16,-0.12265599999999999,-0.69024414
2013-09-17,-0.395088,-0.4798633
2013-09-18,-0.1165,-0.5830176
2013-09-19,-0.217396,-0.57796997
2013-09-20,-0.259364,-0.48245117
2013-09-21,-0.288524,-0.6681445
2013-09-22,-0.325468,-0.40303984
2013-09-23,-0.42958399999999997,-0.4478711
2013-09-24,-0.348468,-0.2767699
2013-09-25,-0.158964,-0.60305667
2013-09-26,-0.11820800000000001,-0.61556643
2013-09-27,-0.07694,-0.78461915
2013-09-28,-0.138776,-0.6375293
2013-09-29,-0.287936,-0.573291
2013-09-30,-0.288088,-0.701416
2013-10-01,-0.184428,-0.53738284
2013-10-02,-0.35727600000000004,-0.44730812
2013-10-03,-0.24128799999999997,-0.32750854
2013-10-04,-0.185776,-0.54211915
2013-10-05,-0.17763600000000002,-0.28421876
2013-10-06,-0.13308,-0.41715822
2013-10-07,-0.18482799999999996,-0.5201268
2013-10-08,0.039807999999999996,-0.4375139
2013-10-09,-0.217276,-0.5275746
2013-10-10,-0.006487999999999998,-0.51671875
2013-10-11,-0.166508,-0.20085937
2013-10-12,-0.08642,-0.70362085
2013-10-13,-0.06980800000000001,-0.30876952
2013-10-14,-0.051268,-0.287986
2013-10-15,-0.015436000000000004,-0.55839986
2013-10-16,-0.179096,-0.7308691
2013-10-17,-0.238552,-0.5380176
2013-10-18,-0.456552,-0.35898438
2013-10-19,-0.301368,-0.5334375
2013-10-20,-0.370104,-0.15459703
2013-10-21,-0.19466,-0.5812598
2013-10-22,-0.241844,-0.38740236
2013-10-23,-0.187832,-0.29834473
2013-10-24,-0.11392399999999998,-0.7053516
2013-10-25,-0.09455999999999999,-0.60616213
2013-10-26,-0.27447200000000005,-0.6230859
2013-10-27,-0.130236,-0.6438966
2013-10-28,-0.21719999999999998,-0.77447265
2013-10-29,-0.20140799999999998,-0.40610352
2013-10-30,-0.16562000000000002,-0.5801587
2013-10-31,-0.23826799999999998,-0.5317773
2013-11-01,-0.08465199999999999,-0.6934204
2013-11-02,-0.28427199999999997,-0.6148633
2013-11-03,-0.129092,-0.54354495
2013-11-04,-0.371956,-0.65561557
2013-11-05,-0.337892,-0.3973635
2013-11-06,-0.283992,-0.36371738
